FID,oid,nom_dept,nom_com,insee_com,nom_station,code_station,typologie,influence,nom_poll,id_poll_ue,valeur,unite,metrique,date_debut,date_fin,statut_valid,x_reglementaire,y_reglementaire
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_975,371,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,20,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_976,370,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,28.7,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_977,369,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,31.8,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_978,368,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,44.6,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_979,367,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,65.9,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_97a,382,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,60.2,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_97b,381,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,68.9,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_97c,380,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,69.1,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_97d,379,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,57.3,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_97e,378,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,44.3,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_97f,377,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,22.6,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_980,376,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,14.8,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_981,375,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,19.6,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_982,374,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,27.6,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_983,373,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,54.9,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_984,372,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,64.6,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_985,366,ALPES-MARITIMES,Nice,06088,NICE ARSON,FR24036,fond,Urbaine,Ozone,7,63.9,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,1045411.64069809,6298604.31831348
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_986,388,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,59,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_987,387,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,64.3,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_988,386,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,62.8,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_989,385,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,84.9,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_98a,384,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,98.9,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_98b,399,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,90.8,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_98c,398,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,116.8,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_98d,397,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,93.9,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_98e,396,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,101,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_98f,395,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,71.7,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_990,394,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,62.8,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_991,393,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,61.6,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_992,392,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,68.5,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_993,391,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,81,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_994,390,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,93.2,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_995,389,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,99.5,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_996,383,ALPES-DE-HAUTE-PROVENCE,Saint-Michel-l'Observatoire,04192,Obs Haute-Provence,FR24039,fond,Rurale,Ozone,7,91.5,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,917714.94377676,6318680.17133351
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_997,405,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,68,ug.m-3,mensuelle,01/12/2017 00:00,31/12/2017 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_998,404,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,74.2,ug.m-3,mensuelle,01/01/2018 00:00,31/01/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_999,403,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,68.9,ug.m-3,mensuelle,01/02/2018 00:00,28/02/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_99a,402,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,85.8,ug.m-3,mensuelle,01/03/2018 00:00,31/03/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_99b,401,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,100.6,ug.m-3,mensuelle,01/04/2018 00:00,30/04/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_99c,416,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,90.2,ug.m-3,mensuelle,01/06/2018 00:00,30/06/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_99d,415,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,105.2,ug.m-3,mensuelle,01/07/2018 00:00,31/07/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_99e,414,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,105.2,ug.m-3,mensuelle,01/08/2018 00:00,31/08/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_99f,413,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,93.9,ug.m-3,mensuelle,01/09/2018 00:00,30/09/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_9a0,412,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,77.4,ug.m-3,mensuelle,01/10/2018 00:00,31/10/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_9a1,411,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,60.8,ug.m-3,mensuelle,01/11/2018 00:00,30/11/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_9a2,410,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,64.2,ug.m-3,mensuelle,01/12/2018 00:00,31/12/2018 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_9a3,409,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,70,ug.m-3,mensuelle,01/01/2019 00:00,31/01/2019 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_9a4,408,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,77.4,ug.m-3,mensuelle,01/02/2019 00:00,28/02/2019 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_9a5,407,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,94.2,ug.m-3,mensuelle,01/03/2019 00:00,31/03/2019 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_9a6,406,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,97,ug.m-3,mensuelle,01/04/2019 00:00,30/04/2019 23:59,true,1025739.51528828,6307562.49225004
mes_sudpaca_mensuel_o3.fid-4a1e4dcb_16b9690f2e4_9a7,400,ALPES-MARITIMES,Coursegoules,06050,Cheiron,FR24040,fond,Rurale,Ozone,7,80.3,ug.m-3,mensuelle,01/05/2019 00:00,31/05/2019 23:59,true,1025739.51528828,6307562.49225004
